nim,kode_mk,tanggal,pertemuan_ke,status,jam_masuk
2310250,SD2301,06/10/2023,6,H,9:45
2310250,SD2301,2023-10-13,7,alpa,
2310250,SD2301,2023-10-20,8,H,9:00
2310250,SD2301,2023-10-27,9,izin,9:45
2310250,SD2301,2023-11-03,10,ALPA,
2310250,SD2301,2023-11-10,,hadir,9:15
2310250,SD2301,2023-11-17,12,HADIR,8:00
2310250,SD2301,2023-11-24,13,hadir,9:45
2310250,SD2301,2023-12-01,14,hadir,9:30
2310251,SD1102,2023-09-01,1,alpa,
2310251,SD1102,2023-09-08,2,ALPA,
2310251,SD1102,2023-09-15,3,-,
2310251,SD1102,2023-09-22,4,hadir,9:00
2310251,SD1102,2023-09-29,5,hadir,7:00
2310251,SD1102,2023-10-06,6,ALPA,
2310251,SD1102,2023-10-13,7,sakit,9:15
2310251,SD1102,2023-10-20,8,HADIR,7:15
2310251,SD1102,2023-10-27,9,IZIN,8:45
2310251,SD1102,2023-11-03,10,izin,8:00
2310251,SD1102,2023-11-10,11,izin,8:00
2310251,SD1102,2023-11-17,12,H,8:00
2310251,SD1102,2023-11-24,13,-,
2310251,SD1102,2023-12-01,14,H,8:45
2310251,IF1101,2023-09-01,1,ALPA,
2310251,IF1101,08/09/2023,2,alpa,
2310251,IF1101,2023-09-15,3,sakit,7:00
2310251,IF1101,2023-09-22,4,SAKIT,8:30
2310251,IF1101,2023-09-29,5,sakit,8:45
2310251,IF1101,2023-10-06,6,SAKIT,9:15
2310251,IF1101,2023-10-13,7,sakit,9:00
2310251,IF1101,2023-10-20,8,hadir,7:00
2310251,IF1101,2023-10-27,9,H,9:00
2310251,IF1101,03/11/2023,10,IZIN,8:45
2310251,IF1101,2023-11-10,11,sakit,9:45
2310251,IF1101,17/11/2023,12,sakit,9:45
2310251,IF1101,2023-11-24,13,HADIR,8:30
2310251,IF1101,2023-12-01,14,izin,9:15
2310251,SD1101,2023-09-01,1,sakit,7:45
2310251,SD1101,2023-09-08,,SAKIT,9:15
2310251,SD1101,2023-09-15,3,H,9:45
2310251,SD1101,22/09/2023,4,izin,9:45
2310251,SD1101,2023-09-29,5,H,9:15
2310251,SD1101,2023-10-06,6,alpa,
2310251,SD1101,2023-10-13,7,hadir,7:15
2310251,SD1101,2023-10-20,8,sakit,7:30
2310251,SD1101,2023-10-27,9,ALPA,
2310251,SD1101,2023-11-03,10,hadir,7:30
2310251,SD1101,2023-11-10,11,izin,9:15
2310251,SD1101,2023-11-17,12,izin,9:45
2310251,SD1101,2023-11-24,13,izin,7:00
2310251,SD1101,01/12/2023,14,ALPA,
2310252,SD2101,2023-09-01,1,ALPA,
2310252,SD2101,2023-09-08,2,IZIN,9:30
2310252,SD2101,2023-09-15,3,hadir,7:00
2310252,SD2101,2023-09-22,4,H,7:45
2310252,SD2101,2023-09-29,5,HADIR,8:00
2310252,SD2101,2023-10-06,6,HADIR,7:00
2310252,SD2101,13/10/2023,7,ALPA,
2310252,SD2101,2023-10-20,8,HADIR,8:45
2310252,SD2101,2023-10-27,9,SAKIT,8:15
2310252,SD2101,2023-11-03,10,alpa,
2310252,SD2101,2023-11-10,11,HADIR,8:30
2310252,SD2101,2023-11-17,12,hadir,7:15
2310252,SD2101,2023-11-24,13,IZIN,9:30
2310252,SD2101,2023-12-01,14,-,
2310252,IF1101,2023-09-01,1,IZIN,7:00
2310252,IF1101,2023-09-08,2,HADIR,8:15
2310252,IF1101,2023-09-15,3,hadir,8:00
2310252,IF1101,2023-09-22,4,H,9:30
2310252,IF1101,2023-09-29,5,HADIR,8:30
2310252,IF1101,2023-10-06,6,izin,7:45
2310252,IF1101,2023-10-13,7,IZIN,7:15
2310252,IF1101,2023-10-20,8,IZIN,9:00
2310252,IF1101,2023-10-27,9,-,
2310252,IF1101,2023-11-03,10,HADIR,8:45
2310252,IF1101,2023-11-10,11,ALPA,
2310252,IF1101,2023-11-17,12,izin,9:45
2310252,IF1101,2023-11-24,13,H,8:45
2310252,IF1101,2023-12-01,14,-,
2310252,SD2301,2023-09-01,1,-,
2310252,SD2301,2023-09-08,2,alpa,
2310252,SD2301,2023-09-15,3,hadir,9:00
2310252,SD2301,2023-09-22,4,SAKIT,8:15
2310252,SD2301,2023-09-29,5,izin,9:45
2310252,SD2301,2023-10-06,6,IZIN,7:45
2310252,SD2301,2023-10-13,7,SAKIT,9:15
2310252,SD2301,2023-10-20,8,hadir,8:45
2310252,SD2301,2023-10-27,9,-,
2310252,SD2301,2023-11-03,10,sakit,7:45
2310252,SD2301,2023-11-10,11,IZIN,8:30
2310252,SD2301,2023-11-17,12,SAKIT,9:45
2310252,SD2301,2023-11-24,13,hadir,7:00
2310252,SD2301,2023-12-01,,H,9:00
2310253,SD2101,2023-09-01,1,HADIR,8:45
2310253,SD2101,2023-09-08,2,izin,7:00
2310253,SD2101,2023-09-15,3,ALPA,
2310253,SD2101,2023-09-22,4,ALPA,
2310253,SD2101,2023-09-29,5,HADIR,7:00
2310253,SD2101,2023-10-06,6,SAKIT,9:45
2310253,SD2101,2023-10-13,7,SAKIT,8:00
2310253,SD2101,2023-10-20,8,IZIN,8:00
2310253,SD2101,2023-10-27,9,izin,8:45
2310253,SD2101,2023-11-03,10,H,7:30
2310253,SD2101,2023-11-10,11,H,8:00
2310253,SD2101,2023-11-17,12,HADIR,9:00
2310253,SD2101,2023-11-24,13,SAKIT,9:00
2310253,SD2101,2023-12-01,14,H,7:15
2310253,SI1101,2023-09-01,1,hadir,9:00
2310253,SI1101,2023-09-08,2,ALPA,
2310253,SI1101,2023-09-15,3,SAKIT,9:00
2310253,SI1101,2023-09-22,4,SAKIT,8:45
2310253,SI1101,2023-09-29,5,-,
2310253,SI1101,2023-10-06,6,sakit,7:00
2310253,SI1101,2023-10-13,7,hadir,9:45
2310253,SI1101,2023-10-20,8,hadir,8:15
2310253,SI1101,2023-10-27,9,alpa,
2310253,SI1101,2023-11-03,10,SAKIT,7:00
2310253,SI1101,2023-11-10,11,izin,8:00
2310253,SI1101,2023-11-17,12,izin,7:00
2310253,SI1101,2023-11-24,13,sakit,7:15
2310253,SI1101,2023-12-01,14,SAKIT,8:45
2310253,SI1201,2023-09-01,1,-,
2310253,SI1201,2023-09-08,2,ALPA,
2310253,SI1201,2023-09-15,3,H,7:15
2310253,SI1201,2023-09-22,4,alpa,
2310253,SI1201,2023-09-29,5,ALPA,
2310253,SI1201,2023-10-06,6,alpa,
2310253,SI1201,2023-10-13,7,IZIN,8:45
2310253,SI1201,2023-10-20,8,sakit,9:15
2310253,SI1201,2023-10-27,9,izin,9:00
2310253,SI1201,2023-11-03,10,ALPA,
2310253,SI1201,2023-11-10,11,H,7:00
2310253,SI1201,2023-11-17,12,IZIN,8:30
2310253,SI1201,2023-11-24,13,ALPA,
2310253,SI1201,2023-12-01,14,ALPA,
2310254,SD1201,2023-09-01,1,izin,8:30
2310254,SD1201,2023-09-08,2,alpa,
2310254,SD1201,15/09/2023,3,alpa,
2310254,SD1201,2023-09-22,4,-,
2310254,SD1201,2023-09-29,5,alpa,
2310254,SD1201,06/10/2023,6,H,7:30
2310254,SD1201,2023-10-13,7,-,
2310254,SD1201,2023-10-20,8,sakit,7:00
2310254,SD1201,2023-10-27,9,izin,9:30
2310254,SD1201,2023-11-03,10,hadir,8:15
2310254,SD1201,2023-11-10,11,IZIN,8:30
2310254,SD1201,2023-11-17,12,SAKIT,7:15
2310254,SD1201,2023-11-24,13,sakit,9:00
2310254,SD1201,2023-12-01,14,IZIN,7:30
2310254,SD2201,2023-09-01,1,alpa,
2310254,SD2201,2023-09-08,2,izin,8:15
2310254,SD2201,2023-09-15,3,SAKIT,7:45
2310254,SD2201,2023-09-22,4,-,
2310254,SD2201,29/09/2023,5,-,
2310254,SD2201,2023-10-06,6,-,
2310254,SD2201,2023-10-13,7,hadir,8:15
2310254,SD2201,2023-10-20,8,HADIR,8:45
2310254,SD2201,2023-10-27,9,HADIR,7:30
2310254,SD2201,2023-11-03,10,sakit,9:45
2310254,SD2201,2023-11-10,11,-,
2310254,SD2201,2023-11-17,12,izin,8:00
2310254,SD2201,2023-11-24,13,hadir,8:15
2310254,SD2201,2023-12-01,14,sakit,8:00
2310254,IF1101,2023-09-01,1,alpa,
2310254,IF1101,2023-09-08,2,SAKIT,8:45
2310254,IF1101,2023-09-15,3,H,9:15
2310254,IF1101,2023-09-22,4,ALPA,
2310254,IF1101,2023-09-29,5,ALPA,
2310254,IF1101,2023-10-06,6,IZIN,8:00
2310254,IF1101,2023-10-13,7,hadir,9:30
2310254,IF1101,2023-10-20,8,hadir,7:30
2310254,IF1101,2023-10-27,9,-,
2310254,IF1101,03/11/2023,10,izin,9:30
2310254,IF1101,2023-11-10,11,sakit,8:00
2310254,IF1101,2023-11-17,12,izin,8:45
2310254,IF1101,2023-11-24,13,sakit,7:30
2310254,IF1101,2023-12-01,14,alpa,
2310255,SD1101,2023-09-01,1,sakit,8:15
2310255,SD1101,2023-09-08,2,IZIN,7:00
2310255,SD1101,2023-09-15,3,alpa,
2310255,SD1101,2023-09-22,4,hadir,9:00
2310255,SD1101,2023-09-29,5,H,9:00
2310255,SD1101,2023-10-06,6,IZIN,9:00
2310255,SD1101,2023-10-13,7,IZIN,9:00
2310255,SD1101,2023-10-20,8,H,8:00
2310255,SD1101,2023-10-27,9,IZIN,7:00
2310255,SD1101,03/11/2023,10,izin,9:15
2310255,SD1101,2023-11-10,11,H,7:30
2310255,SD1101,2023-11-17,12,hadir,9:45
2310255,SD1101,2023-11-24,13,HADIR,8:15
2310255,SD1101,2023-12-01,14,IZIN,8:00
2310255,SD2201,2023-09-01,1,-,
2310255,SD2201,2023-09-08,2,ALPA,
2310255,SD2201,2023-09-15,3,H,9:00
2310255,SD2201,2023-09-22,4,sakit,8:30
2310255,SD2201,2023-09-29,5,IZIN,7:15
2310255,SD2201,2023-10-06,6,HADIR,7:45
2310255,SD2201,2023-10-13,7,izin,8:15
2310255,SD2201,2023-10-20,8,SAKIT,9:45
2310255,SD2201,2023-10-27,9,HADIR,7:45
2310255,SD2201,2023-11-03,10,sakit,8:00
2310255,SD2201,2023-11-10,11,sakit,7:30
2310255,SD2201,2023-11-17,12,HADIR,8:45
2310255,SD2201,2023-11-24,13,ALPA,
2310255,SD2201,2023-12-01,14,SAKIT,8:30
2310255,SI1201,2023-09-01,1,sakit,7:00
2310255,SI1201,2023-09-08,2,alpa,
2310255,SI1201,2023-09-15,3,H,9:30
2310255,SI1201,2023-09-22,4,sakit,9:15
2310255,SI1201,2023-09-29,5,hadir,7:00
2310255,SI1201,2023-10-06,6,sakit,9:00
2310255,SI1201,2023-10-13,7,HADIR,9:30
2310255,SI1201,2023-10-20,8,ALPA,
2310255,SI1201,2023-10-27,9,hadir,9:00
2310255,SI1201,2023-11-03,10,alpa,
2310255,SI1201,2023-11-10,11,-,
2310255,SI1201,2023-11-17,12,izin,7:15
2310255,SI1201,2023-11-24,13,izin,9:30
2310255,SI1201,2023-12-01,14,HADIR,7:00
2310256,IF1201,2023-09-01,1,-,
2310256,IF1201,2023-09-08,2,sakit,8:30
2310256,IF1201,2023-09-15,3,sakit,9:45
2310256,IF1201,2023-09-22,4,sakit,7:00
2310256,IF1201,2023-09-29,5,HADIR,7:30
2310256,IF1201,2023-10-06,6,-,
2310256,IF1201,2023-10-13,7,IZIN,8:00
2310256,IF1201,2023-10-20,8,IZIN,8:15
2310256,IF1201,2023-10-27,9,alpa,
2310256,IF1201,2023-11-03,10,izin,7:15
2310256,IF1201,2023-11-10,11,H,7:00
2310256,IF1201,2023-11-17,12,HADIR,8:45
2310256,IF1201,2023-11-24,13,HADIR,7:15
2310256,IF1201,2023-12-01,14,H,8:00
2310256,SI1101,2023-09-01,1,-,
2310256,SI1101,2023-09-08,2,-,
2310256,SI1101,2023-09-15,3,alpa,
2310256,SI1101,2023-09-22,4,SAKIT,7:15
2310256,SI1101,2023-09-29,5,ALPA,
2310256,SI1101,2023-10-06,6,sakit,8:45
2310256,SI1101,2023-10-13,7,alpa,
2310256,SI1101,2023-10-20,8,-,
2310256,SI1101,2023-10-27,9,alpa,
2310256,SI1101,2023-11-03,10,hadir,9:15
2310256,SI1101,2023-11-10,11,izin,9:00
2310256,SI1101,2023-11-17,12,H,7:45
2310256,SI1101,2023-11-24,13,HADIR,9:15
2310256,SI1101,2023-12-01,14,hadir,8:45
2310256,SD1201,2023-09-01,1,H,9:15
2310256,SD1201,2023-09-08,2,H,9:30
2310256,SD1201,2023-09-15,3,sakit,8:15
2310256,SD1201,2023-09-22,4,alpa,
2310256,SD1201,2023-09-29,5,alpa,
2310256,SD1201,2023-10-06,6,HADIR,9:15
2310256,SD1201,2023-10-13,7,IZIN,9:45
2310256,SD1201,2023-10-20,8,ALPA,
2310256,SD1201,2023-10-27,9,-,
2310256,SD1201,2023-11-03,10,ALPA,
2310256,SD1201,2023-11-10,11,HADIR,9:00
2310256,SD1201,2023-11-17,12,alpa,
2310256,SD1201,2023-11-24,13,sakit,7:00
2310256,SD1201,2023-12-01,14,HADIR,8:30
2310257,SD1102,2023-09-01,1,sakit,8:45
2310257,SD1102,2023-09-08,2,H,9:30
2310257,SD1102,2023-09-15,3,HADIR,7:15
2310257,SD1102,2023-09-22,4,ALPA,
2310257,SD1102,2023-09-29,5,ALPA,
2310257,SD1102,2023-10-06,6,hadir,9:30
2310257,SD1102,2023-10-13,7,izin,9:30
2310257,SD1102,2023-10-20,8,ALPA,
2310257,SD1102,2023-10-27,9,H,8:45
2310257,SD1102,2023-11-03,10,-,
2310257,SD1102,2023-11-10,11,IZIN,9:45
2310257,SD1102,2023-11-17,12,ALPA,
2310257,SD1102,2023-11-24,13,HADIR,8:30
2310257,SD1102,2023-12-01,14,alpa,
2310257,SD2401,2023-09-01,1,izin,7:00
2310257,SD2401,2023-09-08,2,izin,9:00
2310257,SD2401,2023-09-15,3,izin,7:15
2310257,SD2401,2023-09-22,4,alpa,
2310257,SD2401,2023-09-29,5,H,7:45
2310257,SD2401,2023-10-06,6,hadir,9:30
2310257,SD2401,2023-10-13,,H,7:45
2310257,SD2401,2023-10-20,8,IZIN,7:30
2310257,SD2401,27/10/2023,9,ALPA,
2310257,SD2401,2023-11-03,10,izin,9:45
2310257,SD2401,2023-11-10,11,H,7:45
2310257,SD2401,2023-11-17,12,HADIR,9:00
2310257,SD2401,2023-11-24,13,ALPA,
2310257,SD2401,2023-12-01,14,H,7:45
2310257,SD2301,2023-09-01,1,HADIR,8:15
2310257,SD2301,2023-09-08,2,-,
2310257,SD2301,2023-09-15,3,HADIR,8:45
2310257,SD2301,2023-09-22,4,alpa,
2310257,SD2301,2023-09-29,5,alpa,
2310257,SD2301,2023-10-06,6,ALPA,
2310257,SD2301,13/10/2023,7,izin,9:00
2310257,SD2301,2023-10-20,8,IZIN,8:00
2310257,SD2301,2023-10-27,9,H,8:30
2310257,SD2301,2023-11-03,10,SAKIT,7:45
2310257,SD2301,2023-11-10,11,izin,8:30
2310257,SD2301,2023-11-17,12,sakit,9:15
2310257,SD2301,2023-11-24,13,hadir,8:30
2310257,SD2301,2023-12-01,14,H,8:00
2310258,SD1202,2023-09-01,1,IZIN,9:15
2310258,SD1202,2023-09-08,2,IZIN,9:45
2310258,SD1202,2023-09-15,3,-,
2310258,SD1202,2023-09-22,4,H,9:30
2310258,SD1202,2023-09-29,5,ALPA,
2310258,SD1202,2023-10-06,6,izin,7:30
2310258,SD1202,2023-10-13,7,-,
2310258,SD1202,2023-10-20,8,SAKIT,7:30
2310258,SD1202,2023-10-27,9,izin,8:15
2310258,SD1202,2023-11-03,10,H,8:00
2310258,SD1202,2023-11-10,11,HADIR,8:45
2310258,SD1202,2023-11-17,12,ALPA,
2310258,SD1202,2023-11-24,13,HADIR,7:45
2310258,SD1202,2023-12-01,14,sakit,7:30
2310258,SD2401,01/09/2023,1,-,
2310258,SD2401,2023-09-08,2,sakit,7:30
2310258,SD2401,2023-09-15,3,SAKIT,9:15
2310258,SD2401,2023-09-22,4,IZIN,8:45
2310258,SD2401,2023-09-29,5,-,
2310258,SD2401,2023-10-06,6,IZIN,8:00
2310258,SD2401,2023-10-13,7,SAKIT,8:45
2310258,SD2401,2023-10-20,,sakit,7:00
2310258,SD2401,2023-10-27,9,alpa,
2310258,SD2401,2023-11-03,10,SAKIT,8:00
2310258,SD2401,2023-11-10,11,izin,9:45
2310258,SD2401,2023-11-17,12,alpa,
2310258,SD2401,2023-11-24,13,sakit,9:45
2310258,SD2401,2023-12-01,14,sakit,9:00
2310258,IF1101,2023-09-01,1,H,8:15
2310258,IF1101,2023-09-08,2,-,
2310258,IF1101,2023-09-15,3,hadir,7:15
2310258,IF1101,2023-09-22,4,-,
2310258,IF1101,29/09/2023,5,HADIR,9:00
2310258,IF1101,2023-10-06,6,alpa,
2310258,IF1101,2023-10-13,7,alpa,
2310258,IF1101,2023-10-20,8,alpa,
2310258,IF1101,2023-10-27,9,-,
2310258,IF1101,2023-11-03,10,SAKIT,7:45
2310258,IF1101,2023-11-10,11,izin,7:30
2310258,IF1101,2023-11-17,12,SAKIT,9:45
2310258,IF1101,2023-11-24,13,ALPA,
2310258,IF1101,2023-12-01,14,sakit,9:30
2310259,SI1101,2023-09-01,1,SAKIT,8:45
2310259,SI1101,2023-09-08,2,sakit,7:15
2310259,SI1101,2023-09-15,3,H,9:00
2310259,SI1101,2023-09-22,4,hadir,9:00
2310259,SI1101,2023-09-29,5,ALPA,
2310259,SI1101,2023-10-06,6,SAKIT,9:00
2310259,SI1101,2023-10-13,7,sakit,8:00
2310259,SI1101,2023-10-20,8,ALPA,
2310259,SI1101,2023-10-27,9,HADIR,7:15
2310259,SI1101,2023-11-03,10,alpa,
2310259,SI1101,2023-11-10,11,izin,8:00
2310259,SI1101,2023-11-17,12,sakit,8:15
2310259,SI1101,2023-11-24,13,H,7:15
2310259,SI1101,2023-12-01,14,ALPA,
2310259,IF1201,2023-09-01,1,SAKIT,9:00
2310259,IF1201,2023-09-08,2,ALPA,
2310259,IF1201,2023-09-15,3,SAKIT,9:15
2310259,IF1201,2023-09-22,4,IZIN,8:00
2310259,IF1201,2023-09-29,5,H,7:45
2310259,IF1201,2023-10-06,6,H,9:15
2310259,IF1201,2023-10-13,7,ALPA,
2310259,IF1201,2023-10-20,8,ALPA,
2310259,IF1201,2023-10-27,9,sakit,8:15
2310259,IF1201,2023-11-03,10,hadir,9:00
2310259,IF1201,2023-11-10,11,SAKIT,8:15
2310259,IF1201,2023-11-17,12,HADIR,7:45
2310259,IF1201,2023-11-24,,IZIN,9:00
2310259,IF1201,2023-12-01,14,sakit,9:00
2310259,SD1102,2023-09-01,1,SAKIT,7:00
2310259,SD1102,2023-09-08,2,-,
2310259,SD1102,2023-09-15,3,SAKIT,9:45
2310259,SD1102,2023-09-22,4,hadir,9:30
2310259,SD1102,29/09/2023,5,sakit,7:15
2310259,SD1102,2023-10-06,6,izin,8:00
2310259,SD1102,2023-10-13,7,IZIN,9:00
2310259,SD1102,2023-10-20,8,ALPA,
2310259,SD1102,2023-10-27,9,izin,9:00
2310259,SD1102,2023-11-03,10,HADIR,8:15
2310259,SD1102,10/11/2023,11,ALPA,
2310259,SD1102,2023-11-17,12,izin,7:30
2310259,SD1102,2023-11-24,13,SAKIT,7:30
2310259,SD1102,2023-12-01,14,sakit,9:00
2310260,SI1201,2023-09-01,1,alpa,
2310260,SI1201,2023-09-08,2,ALPA,
2310260,SI1201,2023-09-15,3,ALPA,
2310260,SI1201,2023-09-22,4,alpa,
2310260,SI1201,2023-09-29,5,alpa,
2310260,SI1201,2023-10-06,6,ALPA,
2310260,SI1201,2023-10-13,7,alpa,
2310260,SI1201,2023-10-20,8,hadir,9:00
2310260,SI1201,2023-10-27,9,IZIN,9:15
2310260,SI1201,2023-11-03,10,HADIR,7:45
2310260,SI1201,2023-11-10,11,SAKIT,7:00
2310260,SI1201,17/11/2023,12,ALPA,
2310260,SI1201,24/11/2023,13,HADIR,8:30
2310260,SI1201,2023-12-01,14,alpa,
2310260,IF1101,2023-09-01,1,SAKIT,8:15
2310260,IF1101,2023-09-08,2,IZIN,7:30
2310260,IF1101,2023-09-15,3,sakit,9:30
2310260,IF1101,2023-09-22,4,H,7:30
2310260,IF1101,2023-09-29,5,HADIR,7:30
2310260,IF1101,2023-10-06,6,-,
2310260,IF1101,2023-10-13,7,izin,9:00
2310260,IF1101,2023-10-20,8,HADIR,8:30
2310260,IF1101,2023-10-27,9,ALPA,
2310260,IF1101,2023-11-03,10,alpa,
2310260,IF1101,2023-11-10,11,IZIN,8:45
2310260,IF1101,2023-11-17,12,izin,9:15
2310260,IF1101,2023-11-24,13,SAKIT,8:00
2310260,IF1101,2023-12-01,14,hadir,9:45
2310260,SD2201,2023-09-01,1,hadir,9:00
2310260,SD2201,2023-09-08,2,ALPA,
2310260,SD2201,2023-09-15,3,-,
2310260,SD2201,2023-09-22,4,alpa,
2310260,SD2201,2023-09-29,5,H,7:00
2310260,SD2201,06/10/2023,6,sakit,8:45
2310260,SD2201,2023-10-13,7,alpa,
2310260,SD2201,2023-10-20,8,ALPA,
2310260,SD2201,2023-10-27,9,sakit,7:30
2310260,SD2201,2023-11-03,10,HADIR,9:15
2310260,SD2201,2023-11-10,11,izin,8:00
2310260,SD2201,2023-11-17,12,IZIN,8:15
2310260,SD2201,2023-11-24,13,hadir,9:15
2310260,SD2201,2023-12-01,14,hadir,9:00
2310261,SD2201,2023-09-01,1,HADIR,8:45
2310261,SD2201,2023-09-08,2,H,9:15
2310261,SD2201,2023-09-15,3,HADIR,9:00
2310261,SD2201,2023-09-22,4,SAKIT,8:15
2310261,SD2201,2023-09-29,5,IZIN,8:45
2310261,SD2201,2023-10-06,6,alpa,
2310261,SD2201,2023-10-13,7,H,7:00
2310261,SD2201,2023-10-20,8,alpa,
2310261,SD2201,2023-10-27,9,SAKIT,7:15
2310261,SD2201,2023-11-03,10,IZIN,9:15
2310261,SD2201,2023-11-10,11,H,8:15
2310261,SD2201,17/11/2023,,H,9:15
2310261,SD2201,2023-11-24,13,sakit,8:00
2310261,SD2201,2023-12-01,14,HADIR,8:30
2310261,SD2301,2023-09-01,1,H,7:00
2310261,SD2301,2023-09-08,2,H,8:00
2310261,SD2301,2023-09-15,3,sakit,7:00
2310261,SD2301,2023-09-22,4,SAKIT,7:15
2310261,SD2301,29/09/2023,5,HADIR,7:00
2310261,SD2301,2023-10-06,6,IZIN,7:30
2310261,SD2301,2023-10-13,7,-,
2310261,SD2301,2023-10-20,8,ALPA,
2310261,SD2301,2023-10-27,9,ALPA,
2310261,SD2301,2023-11-03,10,-,
2310261,SD2301,2023-11-10,11,ALPA,
2310261,SD2301,2023-11-17,12,ALPA,
2310261,SD2301,2023-11-24,13,sakit,8:00
2310261,SD2301,2023-12-01,14,sakit,7:15
2310261,SD1101,2023-09-01,1,-,
2310261,SD1101,2023-09-08,2,sakit,9:15
2310261,SD1101,2023-09-15,3,hadir,8:30
2310261,SD1101,2023-09-22,4,hadir,9:15
2310261,SD1101,2023-09-29,5,izin,8:30
2310261,SD1101,2023-10-06,6,alpa,
2310261,SD1101,2023-10-13,7,ALPA,
2310261,SD1101,2023-10-20,8,H,7:15
2310261,SD1101,2023-10-27,9,alpa,
2310261,SD1101,03/11/2023,10,sakit,9:45
2310261,SD1101,2023-11-10,11,hadir,7:00
2310261,SD1101,2023-11-17,12,alpa,
2310261,SD1101,2023-11-24,,HADIR,9:45
2310261,SD1101,2023-12-01,14,alpa,
2310262,IF1201,2023-09-01,1,-,
2310262,IF1201,2023-09-08,2,alpa,
2310262,IF1201,2023-09-15,3,alpa,
2310262,IF1201,22/09/2023,4,ALPA,
2310262,IF1201,29/09/2023,5,IZIN,8:15
2310262,IF1201,2023-10-06,6,HADIR,7:15
2310262,IF1201,2023-10-13,7,sakit,8:30
2310262,IF1201,2023-10-20,8,alpa,
2310262,IF1201,2023-10-27,9,sakit,8:15
2310262,IF1201,2023-11-03,10,IZIN,8:15
2310262,IF1201,2023-11-10,11,sakit,7:30
2310262,IF1201,2023-11-17,12,ALPA,
2310262,IF1201,2023-11-24,,-,
2310262,IF1201,2023-12-01,14,hadir,9:30
2310262,SI1201,2023-09-01,1,izin,9:00
2310262,SI1201,2023-09-08,2,-,
2310262,SI1201,2023-09-15,3,ALPA,
2310262,SI1201,2023-09-22,4,IZIN,9:45
2310262,SI1201,2023-09-29,5,IZIN,7:00
2310262,SI1201,2023-10-06,6,H,8:45
2310262,SI1201,2023-10-13,7,hadir,7:45
2310262,SI1201,2023-10-20,8,IZIN,7:45
2310262,SI1201,2023-10-27,9,hadir,9:45
2310262,SI1201,2023-11-03,10,HADIR,9:30
2310262,SI1201,2023-11-10,11,alpa,
2310262,SI1201,2023-11-17,12,H,7:00
2310262,SI1201,2023-11-24,13,H,7:15
2310262,SI1201,2023-12-01,14,HADIR,7:30
2310262,SD1101,2023-09-01,1,-,
2310262,SD1101,2023-09-08,2,izin,9:15
2310262,SD1101,2023-09-15,3,H,9:00
2310262,SD1101,2023-09-22,4,hadir,7:30
2310262,SD1101,2023-09-29,5,H,8:00
2310262,SD1101,2023-10-06,6,ALPA,
2310262,SD1101,2023-10-13,7,HADIR,9:30
2310262,SD1101,2023-10-20,8,-,
2310262,SD1101,2023-10-27,,hadir,9:00
2310262,SD1101,2023-11-03,10,IZIN,9:30
2310262,SD1101,2023-11-10,,IZIN,9:45
2310262,SD1101,2023-11-17,12,hadir,9:45
2310262,SD1101,2023-11-24,13,IZIN,8:15
2310262,SD1101,01/12/2023,14,sakit,8:30
2310263,SD1101,2023-09-01,1,sakit,7:30
2310263,SD1101,2023-09-08,2,H,8:00
2310263,SD1101,2023-09-15,3,ALPA,
2310263,SD1101,2023-09-22,4,sakit,9:45
2310263,SD1101,2023-09-29,5,SAKIT,7:15
2310263,SD1101,2023-10-06,6,HADIR,7:45
2310263,SD1101,2023-10-13,7,HADIR,7:30
2310263,SD1101,2023-10-20,8,ALPA,
2310263,SD1101,2023-10-27,9,SAKIT,9:45
2310263,SD1101,2023-11-03,10,HADIR,8:45
2310263,SD1101,2023-11-10,11,alpa,
2310263,SD1101,2023-11-17,12,hadir,9:15
2310263,SD1101,2023-11-24,13,SAKIT,8:15
2310263,SD1101,2023-12-01,14,H,9:45
2310263,SD1201,2023-09-01,1,ALPA,
2310263,SD1201,2023-09-08,2,H,7:15
2310263,SD1201,2023-09-15,3,H,9:15
2310263,SD1201,2023-09-22,4,izin,9:30
2310263,SD1201,2023-09-29,5,SAKIT,8:45
2310263,SD1201,2023-10-06,6,alpa,
2310263,SD1201,2023-10-13,7,IZIN,9:15
2310263,SD1201,2023-10-20,8,alpa,
2310263,SD1201,2023-10-27,9,-,
2310263,SD1201,2023-11-03,10,hadir,8:45
2310263,SD1201,2023-11-10,11,alpa,
2310263,SD1201,2023-11-17,12,ALPA,
2310263,SD1201,2023-11-24,13,sakit,9:30
2310263,SD1201,2023-12-01,14,ALPA,
2310263,SD2201,2023-09-01,1,hadir,7:30
2310263,SD2201,2023-09-08,2,SAKIT,9:45
2310263,SD2201,2023-09-15,3,-,
2310263,SD2201,2023-09-22,4,alpa,
2310263,SD2201,2023-09-29,5,alpa,
2310263,SD2201,2023-10-06,6,alpa,
2310263,SD2201,2023-10-13,7,SAKIT,8:45
2310263,SD2201,20/10/2023,8,SAKIT,9:30
2310263,SD2201,2023-10-27,9,IZIN,8:15
2310263,SD2201,2023-11-03,10,SAKIT,7:00
2310263,SD2201,2023-11-10,11,-,
2310263,SD2201,2023-11-17,12,H,7:45
2310263,SD2201,2023-11-24,13,ALPA,
2310263,SD2201,2023-12-01,14,alpa,
2310264,SD1202,2023-09-01,1,H,7:00
2310264,SD1202,2023-09-08,2,hadir,7:30
