transaction_id,outlet_id,customer_id,tanggal_waktu,status,total_bayar
TRX-A250613-1034,OUT-A,CUST-00071,2025-06-13 07:45:00,PAID,101000
TRX-A250613-6373,OUT-A,CUST-00538,2025-06-13 12:06:00,PAID,119000
TRX-A250614-6295,OUT-A,CUST-00152,2025-06-14 10:37:00,PAID,79000
TRX-A250614-6638,OUT-A,CUST-00112,2025-06-14 14:56:00,PAID,112000
TRX-A250614-6531,OUT-A,CUST-00420,2025-06-14 21:29:00,PAID,57000
TRX-A250614-6324,OUT-A,CUST-00231,2025-06-14 12:58:00,PAID,192000
TRX-A250614-1569,OUT-A,CUST-00265,2025-06-14 21:50:00,VOID,61000
TRX-A250614-1519,OUT-A,CUST-00006,2025-06-14 14:44:00,PAID,48000
TRX-A250614-8845,OUT-A,,2025-06-14 08:14:00,PAID,51000
TRX-A250614-3229,OUT-A,CUST-00692,2025-06-14 07:43:00,PAID,47000
TRX-A250614-1948,OUT-A,CUST-00700,2025-06-14 20:42:00,PAID,136000
TRX-A250614-7361,OUT-A,CUST-00421,2025-06-14 10:36:00,PAID,82000
TRX-A250614-4144,OUT-A,CUST-00532,2025-06-14 18:44:00,PAID,111000
TRX-A250614-5281,OUT-A,CUST-00653,2025-06-14 13:57:00,PAID,13000
TRX-A250614-6680,OUT-A,,2025-06-14 12:25:00,PAID,-10000
TRX-A250614-5219,OUT-A,,2025-06-14 20:57:00,PAID,105000
TRX-A250614-5823,OUT-A,CUST-00390,2025-06-14 12:06:00,PAID,46000
TRX-A250614-8735,OUT-A,CUST-00612,2025-06-14 19:48:00,PAID,49000
TRX-A250614-6624,OUT-A,CUST-00414,2025-06-14 21:48:00,PAID,66000
TRX-A250614-6345,OUT-A,CUST-00081,2025-06-14 18:57:00,PAID,103000
TRX-A250614-9654,OUT-A,CUST-00279,2025-06-14 10:06:00,PAID,25000
TRX-A250615-7309,OUT-A,CUST-00383,2025-06-15 08:35:00,PAID,92000
TRX-A250615-1293,OUT-A,CUST-00584,2025-06-15 20:31:00,PAID,70000
TRX-A250615-6098,OUT-A,CUST-00245,2025-06-15 08:38:00,VOID,92000
TRX-A250615-9418,OUT-A,CUST-00547,2025-06-15 09:46:00,PAID,89000
TRX-A250615-1012,OUT-A,CUST-00144,2025-06-15T02:30:00Z,PAID,48000
TRX-A250615-4796,OUT-A,,2025-06-15 16:14:00,PAID,108000
TRX-A250615-3276,OUT-A,CUST-00277,2025-06-15 10:12:00,PAID,113000
TRX-A250615-5326,OUT-A,CUST-00389,2025-06-15 14:33:00,PAID,74000
TRX-A250615-3009,OUT-A,,2025-06-15 08:59:00,PAID,97000
TRX-A250616-1200,OUT-A,,2025-06-16 12:44:00,paid,121000
TRX-A250616-2406,OUT-A,CUST-00509,2025-06-16 17:55:00,PAID,17000
TRX-A250616-4864,OUT-A,CUST-00737,2025-06-16 21:13:00,PAID,32000
TRX-A250616-9560,OUT-A,CUST-00726,2025-06-16 17:50:00,PAID,81000
TRX-A250616-8792,OUT-A,CUST-00192,2025-06-16 20:46:00,PAID,34000
TRX-A250616-3897,OUT-A,CUST-00207,2025-06-16 09:33:00,PAID,121000
TRX-A250616-4825,OUT-A,,2025-06-16 08:32:00,PAID,42000
TRX-A250616-5725,OUT-A,CUST-00043,2025-06-16T03:23:00Z,PAID,55000
TRX-A250616-2115,OUT-A,,2025-06-16 13:24:00,PAID,69000
TRX-A250616-9199,OUT-A,CUST-00783,2025-06-16 18:17:00,PAID,53000
TRX-A250616-3627,OUT-A,CUST-00506,2025-06-16 16:14:00,PAID,64000
TRX-A250616-6200,OUT-A,CUST-00455,2025-06-16 08:58:00,PAID,57000
TRX-A250617-5490,OUT-A,CUST-00210,2025-06-17 11:49:00,PAID,93000
TRX-A250617-6060,OUT-A,CUST-00358,2025-06-17 08:35:00,PAID,43000
TRX-A250617-7788,OUT-A,,2025-06-17T03:03:00Z,PAID,64000
TRX-A250617-7965,OUT-A,,2025-06-17 10:32:00,VOID,81000
TRX-A250617-2735,OUT-A,CUST-00575,2025-06-17 13:24:00,PAID,109000
TRX-A250617-6425,OUT-A,CUST-00294,2025-06-17 13:13:00,PAID,122000
TRX-A250617-8493,OUT-A,CUST-00478,2025-06-17 10:51:00,PAID,113000
TRX-A250617-9741,OUT-A,CUST-00714,2025-06-17 10:44:00,PAID,189000
TRX-A250617-3934,OUT-A,CUST-00364,2025-06-17 19:23:00,PAID,195000
TRX-A250617-3490,OUT-A,CUST-00752,2025-06-17 08:11:00,PAID,109000
TRX-A250617-7968,OUT-A,CUST-00689,2025-06-17 09:29:00,PAID,66000
TRX-A250617-3210,OUT-A,,2025-06-17 11:34:00,PAID,80000
TRX-A250617-8845,OUT-A,CUST-00636,2025-06-17T11:42:00Z,PAID,67000
TRX-A250617-5659,OUT-A,,2025-06-17 10:27:00,PAID,113000
TRX-A250617-8595,OUT-A,CUST-00737,2025-06-17 12:22:00,PAID,85000
TRX-A250617-1237,OUT-A,,2025-06-17 13:30:00,PAID,38000
TRX-A250617-9159,OUT-A,,2025-06-17 09:58:00,PAID,71000
TRX-A250617-7375,OUT-A,,2025-06-17 10:19:00,REFUND,104000
TRX-A250617-8241,OUT-A,,2025-06-17 20:25:00,PAID,32000
TRX-A250617-9782,OUT-A,,2025-06-17T14:37:00Z,PAID,-27000
TRX-A250617-7525,OUT-A,,2025-06-17 08:50:00,PAID,74000
TRX-A250618-9647,OUT-A,CUST-00218,2025-06-18T12:31:00Z,paid,118000
TRX-A250618-3650,OUT-A,CUST-00016,2025-06-18 08:02:00,PAID,53000
TRX-A250618-4884,OUT-A,CUST-00787,2025-06-18 08:19:00,PAID,33000
TRX-A250618-2793,OUT-A,CUST-00168,2025-06-18 12:14:00,PAID,115000
TRX-A250618-7541,OUT-A,CUST-00720,2025-06-18 18:53:00,PAID,38000
TRX-A250618-4771,OUT-A,CUST-00577,2025-06-18T07:30:00Z,PAID,51000
TRX-A250618-4348,OUT-A,CUST-00155,2025-06-18T10:51:00Z,PAID,64000
TRX-A250618-4762,OUT-A,CUST-00485,2025-06-18T11:34:00Z,PAID,80000
TRX-A250618-2018,OUT-A,CUST-00044,2025-06-18 07:10:00,REFUND,84000
TRX-A250618-3270,OUT-A,CUST-00315,2025-06-18 21:56:00,REFUND,102000
TRX-A250618-1332,OUT-A,CUST-00404,2025-06-18 20:04:00,PAID,61000
TRX-A250618-6086,OUT-A,CUST-00328,2025-06-18 20:03:00,PAID,134000
TRX-A250618-1801,OUT-A,CUST-00517,2025-06-18T09:07:00Z,PAID,133000
TRX-A250618-6474,OUT-A,CUST-00786,2025-06-18 19:40:00,PAID,55000
TRX-A250618-3975,OUT-A,CUST-00631,2025-06-18T08:52:00Z,PAID,36000
TRX-A250619-7823,OUT-A,CUST-00713,2025-06-19 20:24:00,PAID,-16000
TRX-A250619-7137,OUT-A,CUST-00450,2025-06-19 07:41:00,PAID,74000
TRX-A250619-6809,OUT-A,CUST-00250,2025-06-19 07:58:00,PAID,40000
TRX-A250619-9453,OUT-A,CUST-00441,2025-06-19 10:45:00,PAID,118000
TRX-A250619-9096,OUT-A,,2025-06-19 20:24:00,paid,76000
TRX-A250619-5889,OUT-A,CUST-00185,2025-06-19 07:27:00,PAID,72000
TRX-A250619-6071,OUT-A,CUST-00362,2025-06-19 18:52:00,PAID,115000
TRX-A250619-9073,OUT-A,CUST-00484,2025-06-19 19:39:00,PAID,47000
TRX-A250619-7886,OUT-A,CUST-00528,2025-06-19 15:04:00,PAID,57000
TRX-A250619-1886,OUT-A,,2025-06-19 16:53:00,Paid,74000
TRX-A250619-6364,OUT-A,CUST-00745,2025-06-19 11:02:00,PAID,168000
TRX-A250619-1170,OUT-A,CUST-00579,2025-06-19 12:58:00,PAID,53000
TRX-A250619-5351,OUT-A,,2025-06-19 10:37:00,PAID,114000
TRX-A250619-3474,OUT-A,CUST-00058,2025-06-19 19:59:00,PAID,101000
TRX-A250619-6912,OUT-A,CUST-00332,2025-06-19 21:18:00,PAID,44000
TRX-A250619-2964,OUT-A,CUST-00064,2025-06-19 12:21:00,PAID,81000
TRX-A250619-5271,OUT-A,CUST-00431,2025-06-19 09:23:00,PAID,84000
TRX-A250619-6805,OUT-A,CUST-00214,2025-06-19T10:31:00Z,PAID,62000
TRX-A250619-4151,OUT-A,CUST-00588,2025-06-19T08:49:00Z,PAID,51000
TRX-A250620-7254,OUT-A,CUST-00630,2025-06-20 12:01:00,PAID,75000
TRX-A250620-1011,OUT-A,CUST-00278,2025-06-20 12:42:00,PAID,149000
TRX-A250620-9553,OUT-A,CUST-00687,2025-06-20 13:40:00,PAID,56000
TRX-A250620-5008,OUT-A,CUST-00031,2025-06-20T05:11:00Z,PAID,90000
TRX-A250620-9404,OUT-A,,2025-06-20 18:28:00,PAID,108000
TRX-A250620-6712,OUT-A,CUST-00362,2025-06-20 11:41:00,paid,39000
TRX-A250620-3812,OUT-A,CUST-00329,2025-06-20 07:40:00,PAID,36000
TRX-A250620-9210,OUT-A,CUST-00571,2025-06-20 20:10:00,PAID,30000
TRX-A250620-6589,OUT-A,CUST-00565,2025-06-20 08:44:00,PAID,71000
TRX-A250620-5643,OUT-A,CUST-00342,2025-06-20 07:32:00,PAID,0
TRX-A250620-2781,OUT-A,CUST-00213,2025-06-20 15:07:00,PAID,81000
TRX-A250620-3957,OUT-A,CUST-00754,2025-06-20 19:44:00,PAID,136000
TRX-A250620-8553,OUT-A,CUST-00069,2025-06-20T13:46:00Z,PAID,107000
TRX-A250620-7401,OUT-A,,2025-06-20 08:54:00,PAID,106000
TRX-A250620-3157,OUT-A,,2025-06-20 07:24:00,PAID,107000
TRX-A250620-8343,OUT-A,,2025-06-20 19:03:00,PAID,106000
TRX-A250620-5730,OUT-A,,2025-06-20 07:59:00,PAID,61000
TRX-A250621-5331,OUT-A,CUST-00344,2025-06-21T07:25:00Z,PAID,109000
TRX-A250621-8539,OUT-A,CUST-00796,2025-06-21T11:19:00Z,PAID,52000
TRX-A250621-6011,OUT-A,,2025-06-21 20:47:00,PAID,132000
TRX-A250621-8608,OUT-A,CUST-00091,2025-06-21 18:24:00,PAID,63000
TRX-A250621-9712,OUT-A,CUST-00489,2025-06-21 13:11:00,PAID,22000
TRX-A250621-7356,OUT-A,CUST-00752,2025-06-21 17:01:00,PAID,6000
TRX-A250621-2065,OUT-A,CUST-00204,2025-06-21 16:24:00,PAID,-2000
TRX-A250621-5386,OUT-A,CUST-00646,2025-06-21 07:29:00,PAID,63000
TRX-A250621-1525,OUT-A,CUST-00389,2025-06-21 14:23:00,PAID,26000
TRX-A250621-5890,OUT-A,CUST-00602,2025-06-21 07:07:00,PAID,77000
TRX-A250621-2677,OUT-A,CUST-00564,2025-06-21 16:43:00,PAID,38000
TRX-A250621-2649,OUT-A,CUST-00519,2025-06-21 10:49:00,PAID,141000
TRX-A250621-4085,OUT-A,,2025-06-21T03:23:00Z,PAID,74000
TRX-A250622-3678,OUT-A,CUST-00744,2025-06-22T07:48:00Z,PAID,42000
TRX-A250622-5831,OUT-A,CUST-00592,2025-06-22 12:41:00,PAID,78000
TRX-A250622-4085,OUT-A,CUST-00766,2025-06-22 21:41:00,PAID,71000
TRX-A250622-5983,OUT-A,CUST-00160,2025-06-22 19:33:00,Paid,125000
TRX-A250622-1217,OUT-A,CUST-00676,2025-06-22T09:21:00Z,PAID,71000
TRX-A250622-5316,OUT-A,CUST-00356,2025-06-22 12:44:00,PAID,108000
TRX-A250622-3240,OUT-A,CUST-00349,2025-06-22T11:14:00Z,PAID,81000
TRX-A250622-5300,OUT-A,CUST-00410,2025-06-22T13:49:00Z,PAID,54000
TRX-A250622-6928,OUT-A,,2025-06-22 17:48:00,PAID,42000
TRX-A250622-3301,OUT-A,,2025-06-22T04:53:00Z,PAID,52000
TRX-A250623-8092,OUT-A,CUST-00035,2025-06-23 17:40:00,PAID,114000
TRX-A250623-8186,OUT-A,CUST-00635,2025-06-23 08:23:00,PAID,83000
TRX-A250623-8080,OUT-A,CUST-00230,2025-06-23 21:36:00,PAID,109000
TRX-A250623-1331,OUT-A,CUST-00758,2025-06-23 20:52:00,PAID,-4000
TRX-A250623-7374,OUT-A,,2025-06-23 18:52:00,PAID,97000
TRX-A250623-7285,OUT-A,CUST-00744,2025-06-23 07:21:00,PAID,150000
TRX-A250623-2811,OUT-A,CUST-00305,2025-06-23 19:56:00,PAID,54000
TRX-A250623-3721,OUT-A,,2025-06-23 10:37:00,PAID,79000
TRX-A250623-3279,OUT-A,CUST-00518,2025-06-23 14:16:00,PAID,39000
TRX-A250623-4201,OUT-A,CUST-00388,2025-06-23 18:31:00,PAID,51000
TRX-A250623-1876,OUT-A,CUST-00446,2025-06-23 13:47:00,PAID,65000
TRX-A250623-6106,OUT-A,CUST-00343,2025-06-23 18:50:00,PAID,49000
TRX-A250623-4819,OUT-A,CUST-00682,2025-06-23 17:46:00,PAID,67000
TRX-A250623-5968,OUT-A,CUST-00607,2025-06-23T08:23:00Z,PAID,82000
TRX-A250623-3803,OUT-A,CUST-00545,2025-06-23T06:06:00Z,PAID,87000
TRX-A250623-5772,OUT-A,CUST-00691,2025-06-23 19:31:00,PAID,105000
TRX-A250623-2903,OUT-A,CUST-00429,2025-06-23 08:15:00,PAID,70000
TRX-A250623-4757,OUT-A,CUST-00094,2025-06-23 11:27:00,PAID,62000
TRX-A250624-9343,OUT-A,CUST-00652,2025-06-24 13:38:00,PAID,123000
TRX-A250624-7107,OUT-A,CUST-00148,2025-06-24 09:17:00,PAID,31000
TRX-A250624-7907,OUT-A,CUST-00438,2025-06-24 12:18:00,PAID,53000
TRX-A250624-1020,OUT-A,CUST-00100,2025-06-24T07:47:00Z,PAID,27000
TRX-A250624-5965,OUT-A,,2025-06-24 15:27:00,PAID,68000
TRX-A250624-3886,OUT-A,,2025-06-24T05:28:00Z,PAID,64000
TRX-A250624-9634,OUT-A,CUST-00052,2025-06-24 18:58:00,PAID,108000
TRX-A250624-8738,OUT-A,CUST-00075,2025-06-24 09:56:00,PAID,50000
TRX-A250624-8348,OUT-A,CUST-00630,2025-06-24 15:09:00,PAID,114000
TRX-A250624-9033,OUT-A,CUST-00159,2025-06-24 08:39:00,PAID,165000
TRX-A250624-7234,OUT-A,,2025-06-24 09:00:00,PAID,72000
TRX-A250624-8391,OUT-A,CUST-00312,2025-06-24 20:00:00,PAID,43000
TRX-A250624-1974,OUT-A,CUST-00762,2025-06-24T05:45:00Z,PAID,75000
TRX-A250624-6102,OUT-A,CUST-00429,2025-06-24 20:44:00,PAID,47000
TRX-A250625-7789,OUT-A,CUST-00680,2025-06-25 19:35:00,PAID,82000
TRX-A250625-4536,OUT-A,CUST-00205,2025-06-25 10:33:00,PAID,60000
TRX-A250625-5018,OUT-A,,2025-06-25 12:20:00,PAID,23000
TRX-A250625-5139,OUT-A,,2025-06-25 11:02:00,PAID,39000
TRX-A250625-9092,OUT-A,,2025-06-25 08:54:00,PAID,-22000
TRX-A250625-8401,OUT-A,CUST-00114,2025-06-25 08:50:00,PAID,108000
TRX-A250625-5981,OUT-A,,2025-06-25 16:57:00,PAID,149000
TRX-A250625-6456,OUT-A,CUST-00499,2025-06-25 20:12:00,PAID,105000
TRX-A250625-3093,OUT-A,CUST-00794,2025-06-25 07:44:00,PAID,49000
TRX-A250625-4880,OUT-A,,2025-06-25 20:05:00,PAID,48000
TRX-A250625-4775,OUT-A,CUST-00470,2025-06-25 15:44:00,PAID,43000
TRX-A250625-6421,OUT-A,CUST-00749,2025-06-25 13:07:00,Paid,108000
TRX-A250625-6918,OUT-A,CUST-00409,2025-06-25T04:52:00Z,VOID,36000
TRX-A250625-9642,OUT-A,,2025-06-25 14:03:00,PAID,50000
TRX-A250625-9267,OUT-A,CUST-00665,2025-06-25 21:06:00,PAID,57000
TRX-A250625-9172,OUT-A,CUST-00610,2025-06-25 07:07:00,PAID,24000
TRX-A250625-2964,OUT-A,,2025-06-25 19:45:00,PAID,78000
TRX-A250625-4306,OUT-A,CUST-00307,2025-06-25 18:41:00,PAID,115000
TRX-A250626-7269,OUT-A,CUST-00153,2025-06-26 07:28:00,PAID,72000
TRX-A250626-4524,OUT-A,,2025-06-26 08:16:00,PAID,75000
TRX-A250626-8456,OUT-A,CUST-00729,2025-06-26 15:22:00,PAID,75000
TRX-A250626-7307,OUT-A,CUST-00543,2025-06-26 07:24:00,PAID,100000
TRX-A250626-9932,OUT-A,CUST-00382,2025-06-26 15:33:00,PAID,89000
TRX-A250626-9475,OUT-A,,2025-06-26 09:47:00,PAID,56000
TRX-A250626-7757,OUT-A,,2025-06-26 08:29:00,PAID,50000
TRX-A250626-6133,OUT-A,CUST-00783,2025-06-26 13:52:00,PAID,84000
TRX-A250626-3532,OUT-A,CUST-00777,2025-06-26 08:22:00,PAID,95000
TRX-A250626-8095,OUT-A,CUST-00184,2025-06-26 16:14:00,PAID,57000
TRX-A250626-9794,OUT-A,CUST-00759,2025-06-26 09:31:00,PAID,38000
TRX-A250626-3013,OUT-A,CUST-00450,2025-06-26 18:01:00,PAID,73000
TRX-A250626-1747,OUT-A,CUST-00677,2025-06-26T09:34:00Z,PAID,80000
TRX-A250626-7623,OUT-A,CUST-00422,2025-06-26 12:01:00,PAID,45000
TRX-A250627-3623,OUT-A,CUST-00100,2025-06-27 15:48:00,PAID,74000
TRX-A250627-1324,OUT-A,CUST-00372,2025-06-27 16:52:00,PAID,59000
TRX-A250627-5622,OUT-A,,2025-06-27 08:12:00,paid,0
TRX-A250627-9330,OUT-A,,2025-06-27 13:10:00,PAID,45000
TRX-A250627-8634,OUT-A,CUST-00138,2025-06-27 17:20:00,Paid,-2000
TRX-A250627-3191,OUT-A,CUST-00611,2025-06-27 13:55:00,PAID,94000
TRX-A250627-6499,OUT-A,CUST-00719,2025-06-27 18:42:00,PAID,145000
TRX-A250627-1364,OUT-A,CUST-00178,2025-06-27T11:52:00Z,PAID,65000
TRX-A250627-6864,OUT-A,CUST-00553,2025-06-27T03:33:00Z,paid,58000
TRX-A250627-5207,OUT-A,,2025-06-27 13:05:00,PAID,38000
TRX-A250627-9930,OUT-A,CUST-00041,2025-06-27 18:05:00,PAID,102000
TRX-A250627-6666,OUT-A,CUST-00737,2025-06-27 11:10:00,PAID,52000
TRX-A250627-1297,OUT-A,CUST-00780,2025-06-27 12:10:00,PAID,75000
TRX-A250627-5040,OUT-A,CUST-00243,2025-06-27 17:07:00,PAID,102000
TRX-A250628-8267,OUT-A,,2025-06-28T06:28:00Z,PAID,-7000
TRX-A250628-9726,OUT-A,,2025-06-28T05:09:00Z,PAID,-9000
TRX-A250628-6222,OUT-A,CUST-00265,2025-06-28 21:10:00,PAID,146000
TRX-A250628-4160,OUT-A,,2025-06-28 13:56:00,PAID,152000
TRX-A250628-8296,OUT-A,CUST-00245,2025-06-28 10:41:00,PAID,46000
TRX-A250628-9981,OUT-A,CUST-00134,2025-06-28 16:35:00,PAID,127000
TRX-A250628-5702,OUT-A,CUST-00674,2025-06-28 09:08:00,PAID,6000
TRX-A250628-6960,OUT-A,CUST-00628,2025-06-28 15:24:00,PAID,81000
TRX-A250628-6727,OUT-A,CUST-00201,2025-06-28T10:05:00Z,PAID,69000
TRX-A250628-9870,OUT-A,CUST-00480,2025-06-28 12:54:00,PAID,112000
TRX-A250628-1714,OUT-A,CUST-00113,2025-06-28 20:06:00,PAID,120000
TRX-A250628-6506,OUT-A,CUST-00707,2025-06-28 11:19:00,PAID,72000
TRX-A250628-4133,OUT-A,,2025-06-28 09:20:00,PAID,99000
TRX-A250628-7917,OUT-A,CUST-00590,2025-06-28 12:38:00,PAID,88000
TRX-A250628-6124,OUT-A,,2025-06-28 18:22:00,PAID,55000
TRX-A250628-7890,OUT-A,,2025-06-28 18:00:00,PAID,90000
TRX-A250628-2743,OUT-A,CUST-00644,2025-06-28 07:14:00,PAID,103000
TRX-A250628-4629,OUT-A,CUST-00412,2025-06-28 14:09:00,VOID,160000
TRX-A250628-1708,OUT-A,,2025-06-28T07:55:00Z,PAID,44000
TRX-A250628-7740,OUT-A,,2025-06-28 20:59:00,PAID,60000
TRX-A250629-5833,OUT-A,CUST-00578,2025-06-29T11:01:00Z,Paid,118000
TRX-A250629-6963,OUT-A,,2025-06-29 15:59:00,PAID,48000
TRX-A250629-7973,OUT-A,,2025-06-29 16:47:00,PAID,47000
TRX-A250629-5732,OUT-A,CUST-00106,2025-06-29 20:09:00,PAID,102000
TRX-A250629-5607,OUT-A,CUST-00057,2025-06-29 07:01:00,PAID,49000
TRX-A250629-4926,OUT-A,CUST-00293,2025-06-29 09:59:00,PAID,43000
TRX-A250629-7501,OUT-A,CUST-00156,2025-06-29 21:07:00,PAID,35000
TRX-A250629-8393,OUT-A,CUST-00010,2025-06-29 11:29:00,PAID,40000
TRX-A250629-2576,OUT-A,CUST-00198,2025-06-29 19:16:00,PAID,80000
TRX-A250629-3125,OUT-A,,2025-06-29 14:56:00,PAID,71000
TRX-A250630-3145,OUT-A,CUST-00494,2025-06-30 11:55:00,PAID,72000
TRX-A250630-1986,OUT-A,,2025-06-30 19:10:00,PAID,44000
TRX-A250630-9726,OUT-A,CUST-00470,2025-06-30 18:34:00,PAID,43000
TRX-A250630-1288,OUT-A,CUST-00264,2025-06-30 16:55:00,PAID,44000
TRX-A250630-6017,OUT-A,CUST-00168,2025-06-30T07:08:00Z,PAID,49000
TRX-A250630-3239,OUT-A,CUST-00097,2025-06-30 13:26:00,PAID,82000
TRX-A250630-8892,OUT-A,CUST-00577,2025-06-30 08:42:00,PAID,58000
TRX-A250630-4283,OUT-A,CUST-00133,2025-06-30 13:26:00,PAID,68000
TRX-A250630-3804,OUT-A,,2025-06-30 14:32:00,PAID,51000
TRX-A250630-5055,OUT-A,CUST-00013,2025-06-30T09:12:00Z,PAID,110000
TRX-A250630-1069,OUT-A,CUST-00435,2025-06-30 12:14:00,PAID,20000
TRX-A250630-6047,OUT-A,CUST-00750,2025-06-30 10:16:00,PAID,89000
TRX-A250630-5422,OUT-A,CUST-00171,2025-06-30 21:47:00,PAID,99000
TRX-A250701-7160,OUT-A,,2025-07-01 19:58:00,PAID,37000
TRX-A250701-1390,OUT-A,CUST-00662,2025-07-01T04:40:00Z,PAID,118000
TRX-A250701-9617,OUT-A,,2025-07-01 18:27:00,PAID,49600
TRX-A250701-3971,OUT-A,CUST-00093,2025-07-01 11:07:00,PAID,22000
TRX-A250701-1923,OUT-A,CUST-00016,2025-07-01 20:27:00,PAID,64800
TRX-A250701-1785,OUT-A,CUST-00218,2025-07-01 16:23:00,paid,191000
TRX-A250701-1797,OUT-A,CUST-00483,2025-07-01 11:14:00,PAID,97000
TRX-A250701-9132,OUT-A,,2025-07-01 18:30:00,PAID,94000
TRX-A250701-5634,OUT-A,CUST-00452,2025-07-01 10:27:00,PAID,87000
TRX-A250701-3988,OUT-A,CUST-00703,2025-07-01 12:17:00,PAID,78000
TRX-A250701-3172,OUT-A,,2025-07-01 15:53:00,PAID,45200
TRX-A250701-4160,OUT-A,CUST-00266,2025-07-01 21:49:00,PAID,52600
TRX-A250702-6952,OUT-A,CUST-00367,2025-07-02 07:37:00,PAID,101600
TRX-A250702-5596,OUT-A,CUST-00262,2025-07-02T02:58:00Z,PAID,65000
TRX-A250702-1578,OUT-A,,2025-07-02 18:04:00,PAID,53000
TRX-A250702-2427,OUT-A,CUST-00549,2025-07-02 20:40:00,VOID,25000
TRX-A250702-3153,OUT-A,CUST-00370,2025-07-02 18:22:00,PAID,28000
TRX-A250702-9686,OUT-A,CUST-00775,2025-07-02 18:40:00,PAID,34000
TRX-A250702-1194,OUT-A,CUST-00669,2025-07-02 14:08:00,PAID,78700
TRX-A250702-4191,OUT-A,CUST-00467,2025-07-02T11:26:00Z,PAID,37000
TRX-A250702-7031,OUT-A,,2025-07-02 14:38:00,PAID,32000
TRX-A250702-2683,OUT-A,CUST-00455,2025-07-02 11:20:00,PAID,94400
TRX-A250703-2467,OUT-A,CUST-00171,2025-07-03 14:04:00,PAID,53000
TRX-A250703-9607,OUT-A,CUST-00587,2025-07-03 19:06:00,PAID,29800
TRX-A250703-6139,OUT-A,CUST-00411,2025-07-03 20:33:00,PAID,49800
TRX-A250703-8960,OUT-A,CUST-00090,2025-07-03 07:56:00,PAID,46600
TRX-A250703-1926,OUT-A,CUST-00736,2025-07-03 11:17:00,PAID,36500
TRX-A250703-4152,OUT-A,CUST-00581,2025-07-03 19:13:00,PAID,93000
TRX-A250703-8822,OUT-A,CUST-00768,2025-07-03 08:45:00,PAID,37000
TRX-A250703-9154,OUT-A,CUST-00748,2025-07-03 09:09:00,PAID,30000
TRX-A250704-2899,OUT-A,CUST-00390,2025-07-04 15:40:00,PAID,39000
TRX-A250704-3369,OUT-A,CUST-00526,2025-07-04 12:16:00,PAID,65000
TRX-A250704-2787,OUT-A,CUST-00685,2025-07-04 10:01:00,PAID,41000
TRX-A250704-2786,OUT-A,CUST-00167,2025-07-04 18:03:00,PAID,75000
TRX-A250704-9207,OUT-A,,2025-07-04 07:11:00,PAID,133000
TRX-A250704-8866,OUT-A,CUST-00185,2025-07-04 21:57:00,paid,149000
TRX-A250704-7989,OUT-A,,2025-07-04 19:20:00,PAID,103500
TRX-A250704-9383,OUT-A,,2025-07-04 19:44:00,PAID,78000
TRX-A250704-1273,OUT-A,CUST-00474,2025-07-04 11:55:00,PAID,45000
TRX-A250704-8979,OUT-A,,2025-07-04T14:03:00Z,PAID,158000
TRX-A250704-7893,OUT-A,,2025-07-04 12:14:00,PAID,74200
TRX-A250704-2468,OUT-A,CUST-00420,2025-07-04T12:22:00Z,PAID,87800
TRX-A250704-8797,OUT-A,CUST-00654,2025-07-04T08:31:00Z,PAID,21200
TRX-A250704-7349,OUT-A,CUST-00255,2025-07-04 20:49:00,PAID,35200
TRX-A250704-6516,OUT-A,,2025-07-04 13:35:00,PAID,56000
TRX-A250704-7378,OUT-A,CUST-00734,2025-07-04 21:25:00,PAID,108000
TRX-A250704-5668,OUT-A,CUST-00487,2025-07-04 16:20:00,REFUND,74000
TRX-A250704-2320,OUT-A,CUST-00576,2025-07-04 14:07:00,Paid,53200
TRX-A250704-9548,OUT-A,CUST-00038,2025-07-04 19:05:00,PAID,47000
TRX-A250704-2038,OUT-A,CUST-00746,2025-07-04 09:11:00,PAID,51000
TRX-A250705-8001,OUT-A,CUST-00293,2025-07-05 13:33:00,PAID,-8000
TRX-A250705-1165,OUT-A,,2025-07-05 15:51:00,PAID,154000
TRX-A250705-8368,OUT-A,,2025-07-05 13:49:00,PAID,65000
TRX-A250705-8056,OUT-A,CUST-00159,2025-07-05 17:39:00,PAID,38000
TRX-A250705-2881,OUT-A,CUST-00040,2025-07-05 20:22:00,PAID,116000
TRX-A250705-2543,OUT-A,,2025-07-05 18:57:00,VOID,105200
TRX-A250705-7987,OUT-A,CUST-00412,2025-07-05 11:56:00,PAID,114000
TRX-A250705-8358,OUT-A,CUST-00654,2025-07-05 19:30:00,PAID,22000
TRX-A250706-3378,OUT-A,CUST-00197,2025-07-06 12:14:00,PAID,88600
TRX-A250706-2775,OUT-A,CUST-00206,2025-07-06 07:45:00,PAID,65000
TRX-A250706-6005,OUT-A,CUST-00007,2025-07-06 21:32:00,PAID,24800
TRX-A250706-1033,OUT-A,CUST-00655,2025-07-06 09:14:00,PAID,86000
TRX-A250706-3815,OUT-A,CUST-00121,2025-07-06 19:47:00,PAID,30000
TRX-A250706-2677,OUT-A,CUST-00182,2025-07-06 18:33:00,PAID,108000
TRX-A250706-9010,OUT-A,CUST-00305,2025-07-06 19:39:00,PAID,107000
TRX-A250706-6997,OUT-A,CUST-00673,2025-07-06 07:12:00,PAID,67000
TRX-A250706-3721,OUT-A,CUST-00784,2025-07-06 12:16:00,PAID,71000
