item_id,transaction_id,product_id,qty,harga_satuan,diskon
ITM-0005213,TRX-A250706-6866,PRD-0107,-1,15000,0
ITM-0005214,TRX-A250706-6866,PRD-0025,1,20000,0
ITM-0005215,TRX-A250707-8336,PRD-0014,2,15000,0
ITM-0005216,TRX-A250707-8336,PRD-0040,3,22000,1000
ITM-0005217,TRX-A250707-8336,PRD-0052,2,20000,0
ITM-0005218,TRX-A250707-9459,PRD-0075,3,15000,5000
ITM-0005219,TRX-A250707-9459,PRD-0065,1,45000,0
ITM-0005220,TRX-A250707-9459,PRD-0097,3,18000,5000
ITM-0005221,TRX-A250707-5081,PRD-0115,1,18000,1000
ITM-0005222,TRX-A250707-5081,PRD-0116,2,49500,0
ITM-0005223,TRX-A250707-1569,PRD-0009,2,12000,0
ITM-0005224,TRX-A250707-3350,PRD-0049,2,22000,2000
ITM-0005225,TRX-A250707-3350,PRD-0057,3,16500,5000
ITM-0005226,TRX-A250707-3350,PRD-0096,1,18000,1000
ITM-0005227,TRX-A250707-7254,PRD-0087,3,12000,0
ITM-0005228,TRX-A250707-7254,PRD-0030,1,32000,1000
ITM-0005229,TRX-A250707-7254,PRD-0043,1,12000,5000
ITM-0005230,TRX-A250707-1060,PRD-0063,1,22000,0
ITM-0005231,TRX-A250707-1060,PRD-0002,1,12000,2000
ITM-0005232,TRX-A250707-2653,PRD-0096,1,18000,5000
ITM-0005233,TRX-A250707-2653,PRD-0060,1,12000,5000
ITM-0005234,TRX-A250707-2653,PRD-0021,1,32000,0
ITM-0005235,TRX-A250707-1719,PRD-0078,1,20000,0
ITM-0005239,TRX-A250707-8337,PRD-0052,2,20000,0
ITM-0005240,TRX-A250708-1241,PRD-0023,1,22000,0
ITM-0005241,TRX-A250708-1241,PRD-0107,2,15000,5000
ITM-0005242,TRX-A250708-1241,PRD-0044,3,32000,5000
ITM-0005243,TRX-A250708-1376,PRD-0093,3,49500,0
ITM-0005244,TRX-A250708-1376,PRD-0010,1,45000,1000
ITM-0005245,TRX-A250708-1376,PRD-0061,2,30800,0
ITM-0005246,TRX-A250708-1569,PRD-0012,1,25000,5000
ITM-0005247,TRX-A250708-1569,PRD-0056,2,45000,2000
ITM-0005248,TRX-A250708-2445,PRD-0096,3,18000,1000
ITM-0005249,TRX-A250708-5208,PRD-0063,2,22000,2000
ITM-0005250,TRX-A250708-5208,PRD-0115,3,18000,2000
ITM-0005251,TRX-A250708-5208,PRD-0089,1,25000,2000
ITM-0005252,TRX-A250708-9557,PRD-0098,2,19800,0
ITM-0005253,TRX-A250708-2506,PRD-0112,2,32000,5000
ITM-0005254,TRX-A250708-2506,PRD-0079,2,32000,1000
ITM-0005255,TRX-A250708-1663,PRD-0060,1,12000,0
ITM-0005256,TRX-A250708-1663,PRD-0021,3,32000,0
ITM-0005257,TRX-A250708-1663,PRD-0009,1,12000,0
ITM-0005258,TRX-A250708-2444,PRD-0065,3,45000,0
ITM-0005259,TRX-A250708-2444,PRD-0055,1,20000,1000
ITM-0005260,TRX-A250708-9225,PRD-0047,3,22000,5000
ITM-0005261,TRX-A250708-9225,PRD-0110,2,20000,0
ITM-0005262,TRX-A250708-9225,PRD-0010,1,45000,5000
ITM-0005263,TRX-A250708-5491,PRD-0101,2,28000,2000
ITM-0005264,TRX-A250708-5491,PRD-0073,1,20000,5000
ITM-0005265,TRX-A250708-5491,PRD-0016,1,19800,0
ITM-0005266,TRX-A250708-3268,PRD-0025,3,20000,1000
ITM-0005267,TRX-A250708-5938,PRD-0046,2,32000,0
ITM-0005268,TRX-A250708-5938,PRD-0046,2,32000,0
ITM-0005269,TRX-A250708-5938,PRD-0042,1,45000,0
ITM-0005270,TRX-A250708-9474,PRD-0073,1,20000,0
ITM-0005271,TRX-A250708-9474,PRD-0073,2,20000,5000
ITM-0005272,TRX-A250708-9474,PRD-0016,1,19800,5000
ITM-0005273,TRX-A250708-4008,PRD-0075,1,15000,5000
ITM-0005274,TRX-A250708-4008,PRD-0031,2,22000,5000
ITM-0005275,TRX-A250708-3347,PRD-0064,2,35200,0
ITM-0005276,TRX-A250708-3341,PRD-0095,1,20000,0
ITM-0005277,TRX-A250708-3962,PRD-0064,1,35200,1000
ITM-0005278,TRX-A250708-3962,PRD-0081,3,28000,1000
ITM-0005279,TRX-A250708-4881,PRD-0062,2,18000,0
ITM-0005280,TRX-A250708-4881,PRD-0026,1,18000,0
ITM-0005281,TRX-A250708-8204,PRD-0056,3,45000,5000
ITM-0005282,TRX-A250708-8204,PRD-0069,1,35200,0
ITM-0005283,TRX-A250708-8204,PRD-0016,3,19800,5000
ITM-0005284,TRX-A250709-2797,PRD-0034,2,45000,0
ITM-0005285,TRX-A250709-1860,PRD-0068,2,20000,5000
ITM-0005286,TRX-A250709-1860,PRD-0038,1,45000,2000
ITM-0005287,TRX-A250709-1860,PRD-0093,2,49500,0
ITM-0005288,TRX-A250709-1009,PRD-0005,2,12000,5000
ITM-0005289,TRX-A250709-1009,PRD-0112,1,32000,0
ITM-0005290,TRX-A250709-1009,PRD-0106,1,45000,0
ITM-0005291,TRX-A250709-8890,PRD-0110,1,20000,0
ITM-0005292,TRX-A250709-8890,PRD-0077,1,22000,0
ITM-0005293,TRX-A250709-9916,PRD-0112,2,32000,0
ITM-0005294,TRX-A250709-9916,PRD-0010,3,45000,2000
ITM-0005295,TRX-A250709-9916,PRD-0018,1,28000,0
ITM-0005296,TRX-A250709-6186,PRD-0065,3,45000,2000
ITM-0005297,TRX-A250709-6186,PRD-0017,1,19800,0
ITM-0005298,TRX-A250709-3908,PRD-0014,2,15000,2000
ITM-0005299,TRX-A250709-5633,PRD-0007,3,32000,0
ITM-0005300,TRX-A250709-4191,PRD-0047,1,22000,1000
ITM-0005301,TRX-A250709-4191,PRD-0048,1,30800,5000
ITM-0005302,TRX-A250709-4191,PRD-0015,2,15000,2000
ITM-0005303,TRX-A250709-9895,PRD-0114,1,25000,0
ITM-0005304,TRX-A250709-1094,PRD-0039,1,22000,0
ITM-0005305,TRX-A250709-7419,PRD-0020,1,13200,2000
ITM-0005306,TRX-A250709-7419,PRD-0021,1,32000,5000
ITM-0005307,TRX-A250709-7419,PRD-0110,1,20000,1000
ITM-0005308,TRX-A250709-3072,PRD-0029,2,32000,0
ITM-0005309,TRX-A250709-3072,PRD-0033,3,15000,5000
ITM-0005310,TRX-A250709-3072,PRD-0004,2,20000,2000
ITM-0005311,TRX-A250709-4226,PRD-0022,1,19800,0
ITM-0005312,TRX-A250709-4226,PRD-0033,2,15000,5000
ITM-0005313,TRX-A250709-4226,PRD-0103,2,28000,2000
ITM-0005314,TRX-A250709-8545,PRD-0055,1,20000,1000
ITM-0005315,TRX-A250709-8545,PRD-0065,1,45000,5000
ITM-0005316,TRX-A250709-1824,PRD-0105,1,12000,0
ITM-0005317,TRX-A250709-1824,PRD-0114,2,25000,0
ITM-0005318,TRX-A250709-1824,PRD-0003,1,45000,2000
ITM-0005319,TRX-A250709-6492,PRD-0069,2,35200,5000
ITM-0005320,TRX-A250709-1832,PRD-0085,2,18000,5000
ITM-0005321,TRX-A250709-1832,PRD-0079,1,32000,0
ITM-0005322,TRX-A250710-4308,PRD-0093,1,49500,1000
ITM-0005323,TRX-A250710-9555,PRD-0088,2,45000,0
ITM-0005324,TRX-A250710-9555,PRD-0087,1,12000,0
ITM-0005325,TRX-A250710-4554,PRD-0061,3,30800,2000
ITM-0005326,TRX-A250710-5245,PRD-0002,1,12000,0
ITM-0005327,TRX-A250710-5245,PRD-0003,1,45000,5000
ITM-0005328,TRX-A250710-5341,PRD-0081,1,28000,0
ITM-0005329,TRX-A250710-5782,PRD-0074,1,45000,5000
ITM-0005330,TRX-A250710-7852,PRD-0085,2,18000,5000
ITM-0005331,TRX-A250710-1935,PRD-0036,3,22000,0
ITM-0005332,TRX-A250710-7678,PRD-0010,2,45000,1000
ITM-0005333,TRX-A250710-9791,PRD-0073,1,20000,2000
ITM-0005334,TRX-A250710-9791,PRD-0075,1,15000,1000
ITM-0005335,TRX-A250710-1976,PRD-0054,1,15000,0
ITM-0005336,TRX-A250710-1976,PRD-0013,3,12000,1000
ITM-0005337,TRX-A250710-1976,PRD-0060,2,12000,0
ITM-0005338,TRX-A250710-8261,PRD-0083,1,22000,0
ITM-0005339,TRX-A250710-4903,PRD-0046,1,32000,1000
ITM-0005340,TRX-A250710-4624,PRD-0094,3,22000,5000
ITM-0005341,TRX-A250710-4624,PRD-0093,2,49500,1000
ITM-0005342,TRX-A250710-4624,PRD-0085,1,18000,1000
ITM-0005343,TRX-A250710-7082,PRD-0100,3,28000,1000
ITM-0005344,TRX-A250710-7488,PRD-0040,1,22000,2000
ITM-0005345,TRX-A250710-7488,PRD-0001,3,25000,0
ITM-0005346,TRX-A250710-8344,PRD-0015,1,15000,2000
ITM-0005347,TRX-A250710-8483,PRD-0093,1,49500,0
ITM-0005348,TRX-A250710-8483,PRD-0057,1,16500,2000
ITM-0005349,TRX-A250710-8164,PRD-0117,1,12000,2000
ITM-0005350,TRX-A250710-8164,PRD-0044,1,32000,0
ITM-0005351,TRX-A250710-5077,PRD-0046,2,32000,2000
ITM-0005352,TRX-A250710-8782,PRD-0018,2,28000,0
ITM-0005353,TRX-A250711-6012,PRD-0070,2,32000,1000
ITM-0005354,TRX-A250711-6012,PRD-0052,1,20000,0
ITM-0005355,TRX-A250711-6012,PRD-0087,2,12000,5000
ITM-0005356,TRX-A250711-7754,PRD-0021,1,32000,0
ITM-0005357,TRX-A250711-9823,PRD-0020,1,13200,0
ITM-0005358,TRX-A250711-9823,PRD-0029,1,32000,1000
ITM-0005359,TRX-A250711-1124,PRD-0052,2,20000,0
ITM-0005360,TRX-A250711-1124,PRD-0094,1,22000,0
ITM-0005361,TRX-A250711-1124,PRD-0064,1,35200,0
ITM-0005362,TRX-A250711-7540,PRD-0042,2,45000,2000
ITM-0005363,TRX-A250711-3090,PRD-0013,1,12000,2000
ITM-0005364,TRX-A250711-2905,PRD-0070,2,32000,0
ITM-0005365,TRX-A250711-2905,PRD-0082,1,18000,2000
ITM-0005366,TRX-A250711-2905,PRD-0066,1,25000,0
ITM-0005367,TRX-A250711-9812,PRD-0016,1,19800,0
ITM-0005368,TRX-A250711-9812,PRD-0102,2,15000,1000
ITM-0005369,TRX-A250711-6366,PRD-0120,1,15000,2000
ITM-0005370,TRX-A250711-2211,PRD-0073,1,20000,0
ITM-0005371,TRX-A250711-2211,PRD-0044,3,32000,1000
ITM-0005372,TRX-A250711-2851,PRD-0097,1,18000,0
ITM-0005373,TRX-A250711-6964,PRD-0110,2,20000,0
ITM-0005374,TRX-A250711-6964,PRD-0080,2,28000,2000
ITM-0005375,TRX-A250711-6964,PRD-0117,1,12000,5000
ITM-0005376,TRX-A250711-4682,PRD-0060,1,12000,1000
ITM-0005377,TRX-A250711-9349,PRD-0092,3,32000,0
ITM-0005378,TRX-A250711-9349,PRD-0011,1,28000,1000
ITM-0005379,TRX-A250711-9349,PRD-0039,1,22000,2000
ITM-0005380,TRX-A250712-8271,PRD-0048,3,30800,0
ITM-0005381,TRX-A250712-8271,PRD-0067,1,22000,1000
ITM-0005382,TRX-A250712-8271,PRD-0017,2,19800,0
ITM-0005383,TRX-A250712-5570,PRD-0048,2,30800,2000
ITM-0005384,TRX-A250712-5570,PRD-0088,1,45000,0
ITM-0005385,TRX-A250712-7227,PRD-0096,1,18000,1000
ITM-0005386,TRX-A250712-9242,PRD-0011,3,28000,0
ITM-0005387,TRX-A250712-7464,PRD-0081,1,28000,2000
ITM-0005388,TRX-A250712-1439,PRD-0074,1,45000,0
ITM-0005389,TRX-A250712-3415,PRD-0042,2,45000,1000
ITM-0005390,TRX-A250712-3415,PRD-0033,2,15000,5000
ITM-0005391,TRX-A250712-3415,PRD-0109,1,32000,0
ITM-0005392,TRX-A250712-9055,PRD-0053,2,45000,2000
ITM-0005393,TRX-A250712-9055,PRD-0006,3,20000,0
ITM-0005394,TRX-A250712-4455,PRD-0062,2,18000,0
ITM-0005395,TRX-A250712-1943,PRD-0070,1,32000,1000
ITM-0005396,TRX-A250712-8481,PRD-0016,3,19800,0
ITM-0005397,TRX-A250712-5423,PRD-0086,2,32000,1000
ITM-0005398,TRX-A250712-5423,PRD-0023,1,22000,0
ITM-0005399,TRX-A250712-6307,PRD-0025,2,20000,2000
ITM-0005400,TRX-A250712-6307,PRD-0113,1,15000,0
ITM-0005401,TRX-A250712-6307,PRD-0046,2,32000,2000
ITM-0005402,TRX-A250713-9631,PRD-0070,-1,32000,2000
ITM-0005403,TRX-A250713-9650,PRD-0032,1,32000,2000
ITM-0005404,TRX-A250713-9650,PRD-0035,2,12000,5000
ITM-0005405,TRX-A250713-6381,PRD-0020,1,13200,0
ITM-0005406,TRX-A250713-6381,PRD-0005,1,12000,0
ITM-0005407,TRX-A250713-6381,PRD-0075,3,15000,0
ITM-0005408,TRX-A250713-3033,PRD-0003,1,45000,0
ITM-0005409,TRX-A250713-3558,PRD-0058,1,35200,1000
ITM-0005410,TRX-A250713-3558,PRD-0023,3,22000,5000
ITM-0005411,TRX-A250713-3558,PRD-0006,2,20000,0
ITM-0005412,TRX-A250713-8796,PRD-0092,1,32000,0
ITM-0005413,TRX-A250713-8796,PRD-0033,1,15000,2000
ITM-0005414,TRX-A250713-8796,PRD-0066,1,25000,2000
ITM-0005415,TRX-A250713-5551,PRD-0033,1,15000,5000
ITM-0005416,TRX-A250713-4373,PRD-0100,3,28000,0
ITM-0005417,TRX-A250713-4373,PRD-0086,2,32000,0
ITM-0005418,TRX-A250713-4373,PRD-0021,1,32000,0
ITM-0005419,TRX-A250713-3579,PRD-0032,3,32000,2000
ITM-0005420,TRX-A250713-3579,PRD-0015,2,15000,5000
ITM-0005421,TRX-A250713-6588,PRD-0033,2,15000,1000
ITM-0005422,TRX-A250713-6588,PRD-0007,1,32000,2000
ITM-0005423,TRX-A250713-6588,PRD-0044,3,32000,0
ITM-0005424,TRX-A250713-5517,PRD-0069,1,35200,0
ITM-0005425,TRX-A250713-3244,PRD-0106,1,45000,0
ITM-0005426,TRX-A250713-8797,PRD-0046,3,32000,0
ITM-0005427,TRX-A250713-2056,PRD-0102,3,15000,0
ITM-0005428,TRX-A250713-8625,PRD-0049,3,22000,1000
ITM-0005429,TRX-A250713-8625,PRD-0030,1,32000,2000
ITM-0005430,TRX-A250713-8625,PRD-0103,1,28000,1000
ITM-0005431,TRX-A250713-3354,PRD-0090,2,18000,0
ITM-0005432,TRX-A250713-3354,PRD-0050,3,32000,2000
ITM-0005433,TRX-A250713-3354,PRD-0113,1,15000,5000
ITM-0005434,TRX-A250713-6339,PRD-0062,2,18000,0
ITM-0005435,TRX-A250713-6339,PRD-0028,2,35200,0
ITM-0005436,TRX-A250713-5448,PRD-0045,1,12000,1000
ITM-0005437,TRX-A250713-5448,PRD-0116,1,49500,0
ITM-0005438,TRX-A250713-5448,PRD-0087,3,12000,2000
ITM-0005439,TRX-A250713-7542,PRD-0090,1,18000,0
ITM-0005440,TRX-A250713-7542,PRD-0025,1,20000,0
ITM-0005441,TRX-A250714-4522,PRD-0014,1,15000,0
ITM-0005442,TRX-A250714-1863,PRD-0006,2,20000,2000
ITM-0005443,TRX-A250714-1863,PRD-0099,2,45000,1000
ITM-0005444,TRX-A250714-1863,PRD-0114,2,25000,0
ITM-0005445,TRX-A250714-6975,PRD-0110,1,20000,1000
ITM-0005446,TRX-A250714-6975,PRD-0058,1,35200,0
ITM-0005447,TRX-A250714-6975,PRD-0051,3,28000,0
ITM-0005448,TRX-A250714-3938,PRD-0104,3,12000,0
ITM-0005449,TRX-A250714-3938,PRD-0019,3,25000,2000
ITM-0005450,TRX-A250714-4034,PRD-0084,1,28000,2000
ITM-0005451,TRX-A250714-4034,PRD-0061,3,30800,0
ITM-0005452,TRX-A250714-4034,PRD-0070,1,32000,0
ITM-0005453,TRX-A250714-4518,PRD-0022,1,19800,0
ITM-0005454,TRX-A250714-4518,PRD-0031,1,22000,0
ITM-0005455,TRX-A250714-4518,PRD-0097,-1,18000,0
ITM-0005456,TRX-A250714-8109,PRD-0113,1,15000,0
ITM-0005457,TRX-A250714-9948,PRD-0031,2,22000,0
ITM-0005458,TRX-A250714-9948,PRD-0076,2,22000,1000
ITM-0005459,TRX-A250714-9948,PRD-0081,3,28000,2000
ITM-0005460,TRX-A250714-5148,PRD-0110,1,20000,2000
ITM-0005461,TRX-A250714-5148,PRD-0040,3,22000,0
ITM-0005462,TRX-A250714-5148,PRD-0088,1,45000,0
ITM-0005463,TRX-A250714-2053,PRD-0015,1,15000,0
ITM-0005464,TRX-A250714-2053,PRD-0108,2,27500,0
ITM-0005465,TRX-A250714-6464,PRD-0074,2,45000,1000
ITM-0005466,TRX-A250714-8858,PRD-0042,-1,45000,1000
ITM-0005467,TRX-A250714-8358,PRD-0042,1,45000,0
ITM-0005468,TRX-A250714-1881,PRD-0053,1,45000,5000
ITM-0005469,TRX-A250714-5812,PRD-0119,3,49500,1000
ITM-0005470,TRX-A250714-5812,PRD-0031,2,22000,1000
ITM-0005471,TRX-A250714-5812,PRD-0063,3,22000,1000
ITM-0005472,TRX-A250714-9423,PRD-0053,3,45000,5000
ITM-0005473,TRX-A250714-3900,PRD-0043,3,12000,0
ITM-0005474,TRX-A250714-3900,PRD-0114,3,25000,2000
ITM-0005475,TRX-A250714-3900,PRD-0055,1,20000,2000
ITM-0005476,TRX-A250715-2416,PRD-0107,1,15000,0
ITM-0005477,TRX-A250715-2416,PRD-0020,2,13200,0
ITM-0005478,TRX-A250715-9984,PRD-0037,3,20000,5000
ITM-0005479,TRX-A250715-3920,PRD-0072,1,20000,0
ITM-0005480,TRX-A250715-3920,PRD-0088,1,45000,2000
ITM-0005481,TRX-A250715-9798,PRD-0011,1,28000,0
ITM-0005482,TRX-A250715-9798,PRD-0052,1,20000,5000
ITM-0005483,TRX-A250715-8624,PRD-0022,2,19800,0
ITM-0005484,TRX-A250715-8624,PRD-0088,1,45000,0
ITM-0005485,TRX-A250715-8624,PRD-0091,2,28000,5000
ITM-0005486,TRX-A250715-7743,PRD-0006,1,20000,5000
ITM-0005487,TRX-A250715-7743,PRD-0014,2,15000,1000
ITM-0005488,TRX-A250715-7743,PRD-0083,1,22000,2000
ITM-0005489,TRX-A250715-9457,PRD-0067,1,22000,5000
ITM-0005490,TRX-A250715-9457,PRD-0035,-1,12000,2000
ITM-0005491,TRX-A250715-9457,PRD-0087,-1,12000,0
ITM-0005492,TRX-A250715-4101,PRD-0020,2,13200,0
ITM-0005493,TRX-A250715-4101,PRD-0057,3,16500,0
ITM-0005494,TRX-A250715-4101,PRD-0083,1,22000,1000
ITM-0005495,TRX-A250715-7331,PRD-0032,1,32000,2000
ITM-0005496,TRX-A250715-7331,PRD-0071,2,20000,0
ITM-0005497,TRX-A250715-2246,PRD-0015,3,15000,1000
ITM-0005498,TRX-A250715-2246,PRD-0093,2,49500,2000
ITM-0005499,TRX-A250715-2246,PRD-0023,1,22000,0
ITM-0005500,TRX-A250716-2946,PRD-0042,1,45000,0
ITM-0005501,TRX-A250716-2946,PRD-0018,1,28000,0
ITM-0005502,TRX-A250716-7965,PRD-0097,2,18000,5000
ITM-0005503,TRX-A250716-7965,PRD-0064,1,35200,2000
ITM-0005504,TRX-A250716-1873,PRD-0102,3,15000,2000
ITM-0005505,TRX-A250716-1873,PRD-0099,2,45000,1000
ITM-0005506,TRX-A250716-1873,PRD-0071,2,20000,2000
ITM-0005507,TRX-A250716-5917,PRD-0086,1,32000,0
ITM-0005508,TRX-A250716-5917,PRD-0109,2,32000,0
ITM-0005509,TRX-A250716-5917,PRD-0068,3,20000,0
ITM-0005510,TRX-A250716-3410,PRD-0090,2,18000,0
ITM-0005511,TRX-A250716-3410,PRD-0004,3,20000,1000
ITM-0005512,TRX-A250716-3410,PRD-0107,3,15000,2000
ITM-0005513,TRX-A250716-8415,PRD-0002,1,12000,2000
ITM-0005514,TRX-A250716-8415,PRD-0119,1,49500,1000
ITM-0005515,TRX-A250716-6825,PRD-0006,1,20000,1000
ITM-0005516,TRX-A250716-6825,PRD-0108,2,27500,5000
ITM-0005517,TRX-A250716-6825,PRD-0060,1,12000,1000
ITM-0005518,TRX-A250716-4971,PRD-0083,2,22000,5000
ITM-0005519,TRX-A250716-4971,PRD-0073,1,20000,5000
ITM-0005520,TRX-A250716-4971,PRD-0105,1,12000,2000
ITM-0005521,TRX-A250716-6202,PRD-0061,-1,30800,2000
ITM-0005522,TRX-A250716-5688,PRD-0114,1,25000,0
ITM-0005523,TRX-A250716-5688,PRD-0008,1,12000,0
ITM-0005524,TRX-A250716-8249,PRD-0070,1,32000,2000
ITM-0005525,TRX-A250716-8249,PRD-0054,3,15000,2000
ITM-0005526,TRX-A250716-8249,PRD-0051,3,28000,0
ITM-0005527,TRX-A250716-6769,PRD-0107,1,15000,0
ITM-0005528,TRX-A250716-6769,PRD-0085,1,18000,5000
ITM-0005529,TRX-A250716-9264,PRD-0074,1,45000,1000
ITM-0005530,TRX-A250716-3474,PRD-0080,2,28000,0
ITM-0005531,TRX-A250717-4989,PRD-0006,1,20000,5000
ITM-0005532,TRX-A250717-1442,PRD-0068,1,20000,0
ITM-0005533,TRX-A250717-1442,PRD-0004,2,20000,0
ITM-0005534,TRX-A250717-6457,PRD-0009,2,12000,5000
ITM-0005535,TRX-A250717-6457,PRD-0057,3,16500,0
ITM-0005536,TRX-A250717-6457,PRD-0091,1,28000,0
ITM-0005537,TRX-A250717-5395,PRD-0119,1,49500,0
ITM-0005538,TRX-A250717-5000,PRD-0078,1,20000,0
ITM-0005539,TRX-A250717-5000,PRD-0062,2,18000,1000
ITM-0005540,TRX-A250717-5000,PRD-0103,1,28000,1000
ITM-0005541,TRX-A250717-2071,PRD-0082,1,18000,0
ITM-0005542,TRX-A250717-2071,PRD-0064,1,35200,0
ITM-0005543,TRX-A250717-2071,PRD-0060,1,12000,0
ITM-0005544,TRX-A250717-3443,PRD-0092,1,32000,2000
ITM-0005545,TRX-A250717-3443,PRD-0076,1,22000,2000
ITM-0005546,TRX-A250717-1276,PRD-0011,2,28000,1000
ITM-0005547,TRX-A250717-1276,PRD-0032,3,32000,5000
ITM-0005548,TRX-A250717-3765,PRD-0020,3,13200,2000
ITM-0005549,TRX-A250717-3765,PRD-0022,1,19800,2000
ITM-0005550,TRX-A250717-3765,PRD-0028,2,35200,0
ITM-0005551,TRX-A250717-5860,PRD-0035,2,12000,5000
ITM-0005552,TRX-A250717-5860,PRD-0016,2,19800,0
ITM-0005553,TRX-A250717-1561,PRD-0012,2,25000,5000
ITM-0005554,TRX-A250717-6960,PRD-0096,1,18000,0
ITM-0005555,TRX-A250717-6960,PRD-0118,2,22000,0
ITM-0005556,TRX-A250717-9966,PRD-0046,3,32000,0
ITM-0005557,TRX-A250717-1228,PRD-0095,2,20000,0
ITM-0005558,TRX-A250717-1228,PRD-0112,1,32000,5000
ITM-0005559,TRX-A250717-1228,PRD-0102,1,15000,1000
ITM-0005560,TRX-A250717-7476,PRD-0042,1,45000,5000
ITM-0005561,TRX-A250717-8666,PRD-0012,3,25000,2000
ITM-0005562,TRX-A250718-7875,PRD-0113,1,15000,5000
ITM-0005563,TRX-A250718-7875,PRD-0115,1,18000,2000
ITM-0005564,TRX-A250718-7875,PRD-0024,1,12000,0
ITM-0005565,TRX-A250718-7834,PRD-0090,1,18000,0
ITM-0005566,TRX-A250718-7834,PRD-0082,1,18000,1000
ITM-0005567,TRX-A250718-7834,PRD-0013,1,12000,0
ITM-0005568,TRX-A250718-1726,PRD-0090,3,18000,0
ITM-0005571,TRX-A250718-3554,PRD-0094,1,22000,0
ITM-0005572,TRX-A250718-3554,PRD-0007,2,32000,5000
ITM-0005573,TRX-A250718-2140,PRD-0010,1,45000,0
ITM-0005574,TRX-A250718-2140,PRD-0042,2,45000,0
ITM-0005575,TRX-A250718-2140,PRD-0097,3,18000,0
ITM-0005576,TRX-A250718-1151,PRD-0109,2,32000,2000
ITM-0005577,TRX-A250718-1661,PRD-0062,2,18000,5000
ITM-0005578,TRX-A250719-7330,PRD-0031,1,22000,2000
ITM-0005579,TRX-A250719-7330,PRD-0090,3,18000,5000
ITM-0005580,TRX-A250719-8772,PRD-0064,3,35200,0
ITM-0005581,TRX-A250719-8772,PRD-0009,1,12000,0
ITM-0005582,TRX-A250719-8772,PRD-0058,3,35200,5000
ITM-0005583,TRX-A250719-4419,PRD-0060,2,12000,2000
ITM-0005584,TRX-A250719-4419,PRD-0074,2,45000,5000
ITM-0005585,TRX-A250719-4419,PRD-0057,1,16500,0
ITM-0005586,TRX-A250719-3935,PRD-0015,3,15000,1000
ITM-0005587,TRX-A250719-3935,PRD-0001,1,25000,0
ITM-0005588,TRX-A250719-6487,PRD-0017,1,19800,2000
ITM-0005589,TRX-A250719-6487,PRD-0107,2,15000,0
ITM-0005590,TRX-A250719-6487,PRD-0060,1,12000,0
ITM-0005591,TRX-A250719-4788,PRD-0030,1,32000,0
ITM-0005592,TRX-A250719-8834,PRD-0004,2,20000,0
ITM-0005593,TRX-A250719-8834,PRD-0086,3,32000,1000
ITM-0005594,TRX-A250719-8834,PRD-0094,2,22000,2000
ITM-0005595,TRX-A250719-7982,PRD-0051,1,28000,0
ITM-0005596,TRX-A250719-2388,PRD-0112,1,32000,0
ITM-0005597,TRX-A250719-9277,PRD-0072,1,20000,2000
ITM-0005598,TRX-A250719-9277,PRD-0106,2,45000,1000
ITM-0005599,TRX-A250719-9277,PRD-0050,3,32000,0
ITM-0005600,TRX-A250719-6691,PRD-0120,1,15000,1000
ITM-0005601,TRX-A250719-6691,PRD-0005,2,12000,0
ITM-0005602,TRX-A250719-6691,PRD-0051,3,28000,0
ITM-0005603,TRX-A250719-2137,PRD-0028,1,35200,2000
ITM-0005604,TRX-A250719-3358,PRD-0054,1,15000,0
ITM-0005605,TRX-A250719-3358,PRD-0108,1,27500,1000
ITM-0005606,TRX-A250719-3358,PRD-0060,1,12000,0
ITM-0005607,TRX-A250720-3117,PRD-0047,1,22000,0
ITM-0005608,TRX-A250720-3117,PRD-0018,1,28000,1000
ITM-0005609,TRX-A250720-8875,PRD-0033,1,15000,0
ITM-0005610,TRX-A250720-3540,PRD-0007,1,32000,2000
ITM-0005611,TRX-A250720-9647,PRD-0088,1,45000,2000
ITM-0005612,TRX-A250720-8953,PRD-0039,3,22000,5000
ITM-0005613,TRX-A250720-8953,PRD-0094,1,22000,1000
ITM-0005614,TRX-A250720-7770,PRD-0053,2,45000,0
ITM-0005615,TRX-A250720-7770,PRD-0022,1,19800,2000
ITM-0005616,TRX-A250720-7770,PRD-0041,2,13200,1000
ITM-0005617,TRX-A250720-3447,PRD-0081,3,28000,0
ITM-0005618,TRX-A250720-3447,PRD-0022,-1,19800,2000
ITM-0005619,TRX-A250720-4689,PRD-0052,3,20000,0
ITM-0005620,TRX-A250720-4689,PRD-0101,2,28000,1000
ITM-0005621,TRX-A250720-4689,PRD-0085,1,18000,1000
ITM-0005622,TRX-A250720-3803,PRD-0118,2,22000,2000
ITM-0005623,TRX-A250720-3803,PRD-0067,2,22000,2000
ITM-0005624,TRX-A250720-1378,PRD-0012,2,25000,0
ITM-0005625,TRX-A250721-9953,PRD-0087,1,12000,0
ITM-0005626,TRX-A250721-9953,PRD-0002,1,12000,5000
ITM-0005627,TRX-A250721-9953,PRD-0084,1,28000,2000
ITM-0005628,TRX-A250721-9508,PRD-0008,1,12000,0
ITM-0005629,TRX-A250721-9508,PRD-0028,2,35200,0
ITM-0005630,TRX-A250721-2736,PRD-0073,1,20000,0
ITM-0005631,TRX-A250721-2736,PRD-0118,2,22000,1000
ITM-0005632,TRX-A250721-7458,PRD-0068,3,20000,0
ITM-0005633,TRX-A250721-4885,PRD-0105,3,12000,0
